detail_file,sequence_index,subtask,success,steps,condition_type,task_index,match_score,language,matched_training_task
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,564,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,565,move_slider_right,True,60,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,565,push_red_block_right,True,98,onehot,348,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,565,lift_red_block_table,False,360,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,566,close_drawer,True,53,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,566,turn_off_led,False,360,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,567,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,568,move_slider_right,True,59,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,568,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,569,lift_red_block_slider,False,360,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,570,turn_off_led,False,360,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,571,lift_pink_block_table,False,360,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,572,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,573,rotate_pink_block_left,False,360,onehot,123,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,574,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,575,turn_on_lightbulb,True,81,onehot,185,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,575,rotate_red_block_right,False,360,onehot,22,0.9156626506024096,take the red block and rotate it to the right,rotate_red_block_right: take the red block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,576,rotate_pink_block_right,True,193,onehot,378,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,576,turn_on_lightbulb,False,360,onehot,185,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,577,rotate_blue_block_right,True,327,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,577,push_into_drawer,False,360,onehot,180,0.8444444444444444,slide the block that it falls into the drawer,push_into_drawer: push the object that it falls into the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,578,rotate_pink_block_right,False,360,onehot,378,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,579,lift_red_block_table,False,360,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,580,turn_on_led,False,360,onehot,284,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,581,rotate_blue_block_right,False,360,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,582,close_drawer,True,52,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,582,lift_red_block_slider,True,127,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,582,place_in_slider,True,10,onehot,209,0.8571428571428571,store the grasped block in the sliding cabinet,place_in_slider: put the grasped object in the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,582,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,583,turn_off_led,False,360,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,584,rotate_blue_block_left,False,360,onehot,387,0.9156626506024096,take the blue block and rotate it to the left,rotate_blue_block_left: take the blue block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,585,push_pink_block_left,True,168,onehot,247,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,585,lift_pink_block_table,False,360,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,586,lift_blue_block_table,False,360,onehot,264,0.7916666666666666,grasp and lift the blue block,lift_blue_block_table: lift the blue block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,587,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,588,lift_red_block_table,False,360,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,589,push_red_block_right,True,121,onehot,348,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,589,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,590,push_blue_block_right,True,160,onehot,254,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,590,lift_pink_block_table,False,360,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,591,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,592,lift_red_block_table,False,360,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,593,rotate_blue_block_right,False,360,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,594,lift_blue_block_slider,True,68,onehot,353,0.9010989010989011,lift the blue block from the sliding cabinet,lift_blue_block_slider: pick up the blue block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,594,stack_block,False,360,onehot,67,0.7692307692307693,stack the grasped block,stack_block: stack the blocks
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,595,close_drawer,True,53,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,595,push_red_block_right,False,360,onehot,348,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,596,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,597,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,598,rotate_blue_block_right,False,360,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,599,push_red_block_right,True,132,onehot,348,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,599,close_drawer,True,64,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,599,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,600,rotate_red_block_left,False,360,onehot,375,0.9135802469135802,take the red block and rotate it to the left,rotate_red_block_left: take the red block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,601,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,602,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,603,rotate_pink_block_left,False,360,onehot,123,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,604,push_red_block_left,False,360,onehot,328,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,605,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,606,move_slider_right,True,131,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,606,lift_red_block_slider,False,360,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,607,lift_red_block_table,True,250,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,607,stack_block,False,360,onehot,67,0.7692307692307693,stack the grasped block,stack_block: stack the blocks
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,608,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,609,turn_off_led,True,220,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,609,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,610,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,611,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,612,turn_on_led,False,360,onehot,284,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,613,push_pink_block_right,False,360,onehot,355,0.8888888888888888,go push the pink block right,push_pink_block_right: go push the pink block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,614,move_slider_left,False,360,onehot,232,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,615,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,616,move_slider_right,True,65,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,616,lift_blue_block_table,False,360,onehot,264,0.7916666666666666,grasp and lift the blue block,lift_blue_block_table: lift the blue block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,617,move_slider_left,False,360,onehot,232,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,618,turn_off_lightbulb,True,65,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,618,open_drawer,True,71,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,618,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,619,push_red_block_right,True,315,onehot,348,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,619,lift_blue_block_table,False,360,onehot,264,0.7916666666666666,grasp and lift the blue block,lift_blue_block_table: lift the blue block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,620,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,621,rotate_pink_block_left,False,360,onehot,123,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,622,lift_pink_block_table,False,360,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,623,lift_pink_block_table,False,360,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,624,lift_red_block_table,False,360,onehot,24,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,625,turn_off_led,True,260,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,625,open_drawer,False,360,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,626,lift_pink_block_slider,True,106,onehot,80,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,626,place_in_drawer,True,55,onehot,90,0.9066666666666666,store the grasped block in the drawer,place_in_drawer: store the grasped object in the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,626,move_slider_left,False,360,onehot,232,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_abc_taskcond_chunk10_seed0/D/calvin_act_abc_taskcond_chunk10_seed0_onehot_D_eval_details.json,627,push_blue_block_right,False,360,onehot,254,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
